Charles Constanti PROCERA NETWORKS INC,Charles Constanti,PROCERA NETWORKS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Robinson LIFE TIME FITNESS INC,Michael Robinson,LIFE TIME FITNESS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Buss LIFE TIME FITNESS INC,Eric Buss,LIFE TIME FITNESS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L. Mounts DOMINO'S PIZZA INC,L. Mounts,DOMINO'S PIZZA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wendy Beck DOMINO'S PIZZA INC,Wendy Beck,DOMINO'S PIZZA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Lawton DOMINO'S PIZZA INC,Michael Lawton,DOMINO'S PIZZA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Lawrence DOMINO'S PIZZA INC,Jeffrey Lawrence,DOMINO'S PIZZA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris McWilton MASTERCARD INC,Chris McWilton,MASTERCARD INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina Hund-Mejean MASTERCARD INC,Martina Hund-Mejean,MASTERCARD INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Oswald PROSPECT CAPITAL CORP,Brian Oswald,PROSPECT CAPITAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Werner HOSPIRA INC,Thomas Werner,HOSPIRA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Carter METROPCS COMMUNICATIONS INC,J. Carter,METROPCS COMMUNICATIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Reyes ALPHABET INC,George Reyes,ALPHABET INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Pichette ALPHABET INC,Patrick Pichette,ALPHABET INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Colosi TEXAS ROADHOUSE INC,Scott Colosi,TEXAS ROADHOUSE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Susan Carstensen RIGHTNOW TECHNOLOGIES INC,Susan Carstensen,RIGHTNOW TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Davison RIGHTNOW TECHNOLOGIES INC,Jeffrey Davison,RIGHTNOW TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis Colalucci TOWER GROUP INTL LTD,Francis Colalucci,TOWER GROUP INTL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Hitselberger TOWER GROUP INTL LTD,William Hitselberger,TOWER GROUP INTL LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kent Christensen EXTRA SPACE STORAGE INC,Kent Christensen,EXTRA SPACE STORAGE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P. Stubbs EXTRA SPACE STORAGE INC,P. Stubbs,EXTRA SPACE STORAGE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Kim COGENT INC,Paul Kim,COGENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Hildebrand VOLTERRA SEMICONDUCTOR CORP,Greg Hildebrand,VOLTERRA SEMICONDUCTOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred Hite SYMMETRY MEDICAL INC,Fred Hite,SYMMETRY MEDICAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Aguiar INNOVIVA INC,Michael Aguiar,INNOVIVA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric d'Esparbes INNOVIVA INC,Eric d'Esparbes,INNOVIVA INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Brugger DIAMONDROCK HOSPITALITY CO,Mark Brugger,DIAMONDROCK HOSPITALITY CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Mahoney DIAMONDROCK HOSPITALITY CO,Sean Mahoney,DIAMONDROCK HOSPITALITY CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Howell SIGNATURE BANK/NY,Eric Howell,SIGNATURE BANK/NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vito Susca SIGNATURE BANK/NY,Vito Susca,SIGNATURE BANK/NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellen Ingersoll VIAD CORP,Ellen Ingersoll,VIAD CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C. Neely MONOLITHIC POWER SYSTEMS INC,C. Neely,MONOLITHIC POWER SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Rao MONOLITHIC POWER SYSTEMS INC,Meera Rao,MONOLITHIC POWER SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernie Blegen MONOLITHIC POWER SYSTEMS INC,Bernie Blegen,MONOLITHIC POWER SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Philion ENERSYS,Michael Philion,ENERSYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Schmidtlein ENERSYS,Michael Schmidtlein,ENERSYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewis Coleman DREAMWORKS ANIMATION SKG INC,Lewis Coleman,DREAMWORKS ANIMATION SKG INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fazal Merchant DREAMWORKS ANIMATION SKG INC,Fazal Merchant,DREAMWORKS ANIMATION SKG INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Dudasik CALAMOS ASSET MANAGEMENT INC,Patrick Dudasik,CALAMOS ASSET MANAGEMENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristina Wasiak CALAMOS ASSET MANAGEMENT INC,Cristina Wasiak,CALAMOS ASSET MANAGEMENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nimish Bhatt CALAMOS ASSET MANAGEMENT INC,Nimish Bhatt,CALAMOS ASSET MANAGEMENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Stein DIGITAL REALTY TRUST INC,Arthur Stein,DIGITAL REALTY TRUST INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Power DIGITAL REALTY TRUST INC,Andrew Power,DIGITAL REALTY TRUST INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Griffin BIOMED REALTY TRUST INC,R. Griffin,BIOMED REALTY TRUST INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Lubushkin BIOMED REALTY TRUST INC,Greg Lubushkin,BIOMED REALTY TRUST INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert B. HEARTLAND PAYMENT SYSTEMS,Robert B.,HEARTLAND PAYMENT SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Rueda HEARTLAND PAYMENT SYSTEMS,Maria Rueda,HEARTLAND PAYMENT SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samir Zabaneh HEARTLAND PAYMENT SYSTEMS,Samir Zabaneh,HEARTLAND PAYMENT SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Nickel AMERICAN CAMPUS COMMUNITIES,Brian Nickel,AMERICAN CAMPUS COMMUNITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Graf AMERICAN CAMPUS COMMUNITIES,Jonathan Graf,AMERICAN CAMPUS COMMUNITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Wirth FELDMAN MALL PPTYS INC -OLD,Thomas Wirth,FELDMAN MALL PPTYS INC -OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randall Brown EDUCATION REALTY TRUST INC,Randall Brown,EDUCATION REALTY TRUST INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edwin Brewer EDUCATION REALTY TRUST INC,Edwin Brewer,EDUCATION REALTY TRUST INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Childers CONSOLIDATED COMM HLDGS INC,Steven Childers,CONSOLIDATED COMM HLDGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence Stranghoener MOSAIC CO,Lawrence Stranghoener,MOSAIC CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Mack MOSAIC CO,Richard Mack,MOSAIC CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R. Hamner MEDICAL PROPERTIES TRUST,R. Hamner,MEDICAL PROPERTIES TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam DeWitt OPTIONSXPRESS HOLDINGS INC,Adam DeWitt,OPTIONSXPRESS HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonnie Cruickshank-Lind NEENAH PAPER INC,Bonnie Cruickshank-Lind,NEENAH PAPER INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Anderson PRESTIGE BRANDS HOLDINGS,Peter Anderson,PRESTIGE BRANDS HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ronald Lombardi PRESTIGE BRANDS HOLDINGS,Ronald Lombardi,PRESTIGE BRANDS HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Marberger PRESTIGE BRANDS HOLDINGS,David Marberger,PRESTIGE BRANDS HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craig Knock IOWA TELECOM SERVICES INC,Craig Knock,IOWA TELECOM SERVICES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melissa Smith WEX INC,Melissa Smith,WEX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Elder WEX INC,Steven Elder,WEX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Simon WEX INC,Roberto Simon,WEX INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becky Sheehan FTD COMPANIES INC,Becky Sheehan,FTD COMPANIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Roman LHC GROUP INC,Peter Roman,LHC GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Kreger LHC GROUP INC,Jeffrey Kreger,LHC GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dionne Viator LHC GROUP INC,Dionne Viator,LHC GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Proffitt LHC GROUP INC,Joshua Proffitt,LHC GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Stuebe ALPHA NATURAL RESOURCES INC,David Stuebe,ALPHA NATURAL RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Wood ALPHA NATURAL RESOURCES INC,Frank Wood,ALPHA NATURAL RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vishal Chhibbar EXLSERVICE HOLDINGS INC,Vishal Chhibbar,EXLSERVICE HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Howard BILL BARRETT CORP,Robert Howard,BILL BARRETT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Crawford BILL BARRETT CORP,William Crawford,BILL BARRETT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Micheletti BOFI HOLDING INC,Andrew Micheletti,BOFI HOLDING INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barry Zwarenstein VERIFONE SYSTEMS INC,Barry Zwarenstein,VERIFONE SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Rothman VERIFONE SYSTEMS INC,Marc Rothman,VERIFONE SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stacy Loretz-Congdon CORE MARK HOLDING CO INC,Stacy Loretz-Congdon,CORE MARK HOLDING CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Miller CORE MARK HOLDING CO INC,Christopher Miller,CORE MARK HOLDING CO INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Sullivan IHS MARKIT LTD,Michael Sullivan,IHS MARKIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Walker IHS MARKIT LTD,Richard Walker,IHS MARKIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Hyatt IHS MARKIT LTD,Todd Hyatt,IHS MARKIT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brenda Morris ZUMIEZ INC,Brenda Morris,ZUMIEZ INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevor Lang ZUMIEZ INC,Trevor Lang,ZUMIEZ INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Stolzman ZUMIEZ INC,Marc Stolzman,ZUMIEZ INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Work ZUMIEZ INC,Christopher Work,ZUMIEZ INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Stern MICRUS ENDOVASCULAR CORP,Robert Stern,MICRUS ENDOVASCULAR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon B. MICRUS ENDOVASCULAR CORP,Gordon B.,MICRUS ENDOVASCULAR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian McCurrie KOPPERS HOLDINGS INC,Brian McCurrie,KOPPERS HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scott Hill INTERCONTINENTAL EXCHANGE,Scott Hill,INTERCONTINENTAL EXCHANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seth Halio DIAMOND FOODS INC,Seth Halio,DIAMOND FOODS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Murphy DIAMOND FOODS INC,Michael Murphy,DIAMOND FOODS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Babka NEUSTAR INC,Jeffrey Babka,NEUSTAR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Lalljie NEUSTAR INC,Paul Lalljie,NEUSTAR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cesar Ribeiro LINCOLN EDUCATIONAL SERVICES,Cesar Ribeiro,LINCOLN EDUCATIONAL SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Meyers LINCOLN EDUCATIONAL SERVICES,Brian Meyers,LINCOLN EDUCATIONAL SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Campbell COOPER-STANDARD HOLDINGS INC,Allen Campbell,COOPER-STANDARD HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Hardt COOPER-STANDARD HOLDINGS INC,Matthew Hardt,COOPER-STANDARD HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lois Martin CAPELLA EDUCATION CO,Lois Martin,CAPELLA EDUCATION CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Polacek CAPELLA EDUCATION CO,Steven Polacek,CAPELLA EDUCATION CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Reznik MAIDENFORM BRANDS INC,Maurice Reznik,MAIDENFORM BRANDS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Demeritt FRANKLIN STREET PROPERTIES,John Demeritt,FRANKLIN STREET PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Pennison RUTHS HOSPITALITY GROUP INC,Thomas Pennison,RUTHS HOSPITALITY GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Vincent RUTHS HOSPITALITY GROUP INC,Robert Vincent,RUTHS HOSPITALITY GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary B. MWI VETERINARY SUPPLY,Mary B.,MWI VETERINARY SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Boecke HITTITE MICROWAVE CORP,William Boecke,HITTITE MICROWAVE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ernest Thomas CF INDUSTRIES HOLDINGS INC,Ernest Thomas,CF INDUSTRIES HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Nocchiero CF INDUSTRIES HOLDINGS INC,Anthony Nocchiero,CF INDUSTRIES HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Kelleher CF INDUSTRIES HOLDINGS INC,Dennis Kelleher,CF INDUSTRIES HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Anthony DRESSER-RAND GROUP INC,Leonard Anthony,DRESSER-RAND GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Baldwin DRESSER-RAND GROUP INC,Mark Baldwin,DRESSER-RAND GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas Collier VOLCOM INC,Douglas Collier,VOLCOM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Riordan TREEHOUSE FOODS INC,Dennis Riordan,TREEHOUSE FOODS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J. Fugate CBEYOND INC,J. Fugate,CBEYOND INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary Mikkelson TRONOX LTD,Mary Mikkelson,TRONOX LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edward Ritter TRONOX LTD,Edward Ritter,TRONOX LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katherine Harper TRONOX LTD,Katherine Harper,TRONOX LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geoffrey Clear IROBOT CORP,Geoffrey Clear,IROBOT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Leahy IROBOT CORP,John Leahy,IROBOT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alison Dean IROBOT CORP,Alison Dean,IROBOT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Cox DEALERTRACK TECHNOLOGIES INC,Robert Cox,DEALERTRACK TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Jacobs DEALERTRACK TECHNOLOGIES INC,Eric Jacobs,DEALERTRACK TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Clark NCI INC,Brian Clark,NCI INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Narel NCI INC,Lucas Narel,NCI INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Schwartz RESTAURANT BRANDS INTL INC,Daniel Schwartz,RESTAURANT BRANDS INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joshua Kobza RESTAURANT BRANDS INTL INC,Joshua Kobza,RESTAURANT BRANDS INTL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geoffrey Banta AMERISAFE INC,Geoffrey Banta,AMERISAFE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G. Frost AMERISAFE INC,G. Frost,AMERISAFE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Grasher AMERISAFE INC,Michael Grasher,AMERISAFE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neal Fuller AMERISAFE INC,Neal Fuller,AMERISAFE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Mayor HOME BANCSHARES INC,Randy Mayor,HOME BANCSHARES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Davis HOME BANCSHARES INC,Brian Davis,HOME BANCSHARES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timothy Baker CYNOSURE INC,Timothy Baker,CYNOSURE INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Tarbox KAPSTONE PAPER & PACKAGING,Andrea Tarbox,KAPSTONE PAPER & PACKAGING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walter Berman AMERIPRISE FINANCIAL INC,Walter Berman,AMERIPRISE FINANCIAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Case CROCS INC,Peter Case,CROCS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Lasher CROCS INC,Jeffrey Lasher,CROCS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Marino UNDER ARMOUR INC,Wayne Marino,UNDER ARMOUR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Dickerson UNDER ARMOUR INC,Bradley Dickerson,UNDER ARMOUR INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Sopp LEIDOS HOLDINGS INC,Mark Sopp,LEIDOS HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathryn Murray TALEO CORP,Kathryn Murray,TALEO CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Park FIDELITY NATL FINL FNF GROUP,Anthony Park,FIDELITY NATL FINL FNF GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Dalke WESTERN REFINING INC,Gary Dalke,WESTERN REFINING INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Dooley VIACOM INC,Thomas Dooley,VIACOM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Barge VIACOM INC,James Barge,VIACOM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Davis VIACOM INC,Wade Davis,VIACOM INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Ridgeway LIVE NATION ENTERTAINMENT,Alan Ridgeway,LIVE NATION ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth Willard LIVE NATION ENTERTAINMENT,Elizabeth Willard,LIVE NATION ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Moneymaker NTELOS HOLDINGS CORP,Michael Moneymaker,NTELOS HOLDINGS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stebbins Chandor NTELOS HOLDINGS CORP,Stebbins Chandor,NTELOS HOLDINGS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin McNamara HEALTHSPRING INC,Kevin McNamara,HEALTHSPRING INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karey Witty HEALTHSPRING INC,Karey Witty,HEALTHSPRING INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Hartung CHIPOTLE MEXICAN GRILL INC,John Hartung,CHIPOTLE MEXICAN GRILL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Scanlon FIDELITY NATIONAL INFO SVCS,George Scanlon,FIDELITY NATIONAL INFO SVCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Hayford FIDELITY NATIONAL INFO SVCS,Michael Hayford,FIDELITY NATIONAL INFO SVCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Woodall FIDELITY NATIONAL INFO SVCS,James Woodall,FIDELITY NATIONAL INFO SVCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Rosinski ROSETTA RESOURCES INC,Michael Rosinski,ROSETTA RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Hagale ROSETTA RESOURCES INC,John Hagale,ROSETTA RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Rallo LIQUIDITY SERVICES INC,James Rallo,LIQUIDITY SERVICES INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Tremblay KRATON CORP,Stephen Tremblay,KRATON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence Irving SYNCHRONOSS TECHNOLOGIES,Lawrence Irving,SYNCHRONOSS TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karen Rosenberger SYNCHRONOSS TECHNOLOGIES,Karen Rosenberger,SYNCHRONOSS TECHNOLOGIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Brugger CUSTOMERS BANCORP INC,Thomas Brugger,CUSTOMERS BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Hogan CUSTOMERS BANCORP INC,James Hogan,CUSTOMERS BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Wahlman CUSTOMERS BANCORP INC,Robert Wahlman,CUSTOMERS BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Vitale POST HOLDINGS INC,Robert Vitale,POST HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Zadoks POST HOLDINGS INC,Jeff Zadoks,POST HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Wehner FACEBOOK INC,David Wehner,FACEBOOK INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregory Maxwell PHILLIPS 66,Gregory Maxwell,PHILLIPS 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Mitchell PHILLIPS 66,Kevin Mitchell,PHILLIPS 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Mardy TUMI HOLDINGS INC,Michael Mardy,TUMI HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Demski GLOBUS MEDICAL INC,David Demski,GLOBUS MEDICAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Scavilla GLOBUS MEDICAL INC,Daniel Scavilla,GLOBUS MEDICAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Bull FIVE BELOW INC,Kenneth Bull,FIVE BELOW INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Jackson PGT INNOVATIONS INC,Jeffrey Jackson,PGT INNOVATIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley West PGT INNOVATIONS INC,Bradley West,PGT INNOVATIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louis Miceli COMMVAULT SYSTEMS INC,Louis Miceli,COMMVAULT SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Carolan COMMVAULT SYSTEMS INC,Brian Carolan,COMMVAULT SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene Betts EMBARQ CORP,Gene Betts,EMBARQ CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
